Transaction_Date,Date_ID,Week_ID,Week_Desc,Month_ID,Month_Name,Quarter_ID,Quarter_Name,Year_ID,Week_Year
02-03-2018,20180302,9,Week 9,3,March,1,Q1,2018,Week 9-2018
03-03-2018,20180303,9,Week 9,3,March,1,Q1,2018,Week 9-2018
04-03-2018,20180304,10,Week 10,3,March,1,Q1,2018,Week 10-2018
05-03-2018,20180305,10,Week 10,3,March,1,Q1,2018,Week 10-2018
06-03-2018,20180306,10,Week 10,3,March,1,Q1,2018,Week 10-2018
07-03-2018,20180307,10,Week 10,3,March,1,Q1,2018,Week 10-2018
08-03-2018,20180308,10,Week 10,3,March,1,Q1,2018,Week 10-2018
09-03-2018,20180309,10,Week 10,3,March,1,Q1,2018,Week 10-2018
10-03-2018,20180310,10,Week 10,3,March,1,Q1,2018,Week 10-2018
11-03-2018,20180311,11,Week 11,3,March,1,Q1,2018,Week 11-2018
12-03-2018,20180312,11,Week 11,3,March,1,Q1,2018,Week 11-2018
13-03-2018,20180313,11,Week 11,3,March,1,Q1,2018,Week 11-2018
14-03-2018,20180314,11,Week 11,3,March,1,Q1,2018,Week 11-2018
15-03-2018,20180315,11,Week 11,3,March,1,Q1,2018,Week 11-2018
16-03-2018,20180316,11,Week 11,3,March,1,Q1,2018,Week 11-2018
17-03-2018,20180317,11,Week 11,3,March,1,Q1,2018,Week 11-2018
18-03-2018,20180318,12,Week 12,3,March,1,Q1,2018,Week 12-2018
19-03-2018,20180319,12,Week 12,3,March,1,Q1,2018,Week 12-2018
20-03-2018,20180320,12,Week 12,3,March,1,Q1,2018,Week 12-2018
21-03-2018,20180321,12,Week 12,3,March,1,Q1,2018,Week 12-2018
22-03-2018,20180322,12,Week 12,3,March,1,Q1,2018,Week 12-2018
23-03-2018,20180323,12,Week 12,3,March,1,Q1,2018,Week 12-2018
24-03-2018,20180324,12,Week 12,3,March,1,Q1,2018,Week 12-2018
25-03-2018,20180325,13,Week 13,3,March,1,Q1,2018,Week 13-2018
26-03-2018,20180326,13,Week 13,3,March,1,Q1,2018,Week 13-2018
27-03-2018,20180327,13,Week 13,3,March,1,Q1,2018,Week 13-2018
28-03-2018,20180328,13,Week 13,3,March,1,Q1,2018,Week 13-2018
29-03-2018,20180329,13,Week 13,3,March,1,Q1,2018,Week 13-2018
30-03-2018,20180330,13,Week 13,3,March,1,Q1,2018,Week 13-2018
31-03-2018,20180331,13,Week 13,3,March,1,Q1,2018,Week 13-2018
01-04-2018,20180401,14,Week 14,4,April,2,Q2,2018,Week 14-2018
02-04-2018,20180402,14,Week 14,4,April,2,Q2,2018,Week 14-2018
03-04-2018,20180403,14,Week 14,4,April,2,Q2,2018,Week 14-2018
04-04-2018,20180404,14,Week 14,4,April,2,Q2,2018,Week 14-2018
05-04-2018,20180405,14,Week 14,4,April,2,Q2,2018,Week 14-2018
06-04-2018,20180406,14,Week 14,4,April,2,Q2,2018,Week 14-2018
07-04-2018,20180407,14,Week 14,4,April,2,Q2,2018,Week 14-2018
08-04-2018,20180408,15,Week 15,4,April,2,Q2,2018,Week 15-2018
09-04-2018,20180409,15,Week 15,4,April,2,Q2,2018,Week 15-2018
10-04-2018,20180410,15,Week 15,4,April,2,Q2,2018,Week 15-2018
11-04-2018,20180411,15,Week 15,4,April,2,Q2,2018,Week 15-2018
12-04-2018,20180412,15,Week 15,4,April,2,Q2,2018,Week 15-2018
13-04-2018,20180413,15,Week 15,4,April,2,Q2,2018,Week 15-2018
14-04-2018,20180414,15,Week 15,4,April,2,Q2,2018,Week 15-2018
15-04-2018,20180415,16,Week 16,4,April,2,Q2,2018,Week 16-2018
16-04-2018,20180416,16,Week 16,4,April,2,Q2,2018,Week 16-2018
17-04-2018,20180417,16,Week 16,4,April,2,Q2,2018,Week 16-2018
18-04-2018,20180418,16,Week 16,4,April,2,Q2,2018,Week 16-2018
19-04-2018,20180419,16,Week 16,4,April,2,Q2,2018,Week 16-2018
20-04-2018,20180420,16,Week 16,4,April,2,Q2,2018,Week 16-2018
21-04-2018,20180421,16,Week 16,4,April,2,Q2,2018,Week 16-2018
22-04-2018,20180422,17,Week 17,4,April,2,Q2,2018,Week 17-2018
23-04-2018,20180423,17,Week 17,4,April,2,Q2,2018,Week 17-2018
24-04-2018,20180424,17,Week 17,4,April,2,Q2,2018,Week 17-2018
25-04-2018,20180425,17,Week 17,4,April,2,Q2,2018,Week 17-2018
26-04-2018,20180426,17,Week 17,4,April,2,Q2,2018,Week 17-2018
27-04-2018,20180427,17,Week 17,4,April,2,Q2,2018,Week 17-2018
28-04-2018,20180428,17,Week 17,4,April,2,Q2,2018,Week 17-2018
29-04-2018,20180429,18,Week 18,4,April,2,Q2,2018,Week 18-2018
30-04-2018,20180430,18,Week 18,4,April,2,Q2,2018,Week 18-2018
01-05-2018,20180501,18,Week 18,5,May,2,Q2,2018,Week 18-2018
02-05-2018,20180502,18,Week 18,5,May,2,Q2,2018,Week 18-2018
03-05-2018,20180503,18,Week 18,5,May,2,Q2,2018,Week 18-2018
04-05-2018,20180504,18,Week 18,5,May,2,Q2,2018,Week 18-2018
05-05-2018,20180505,18,Week 18,5,May,2,Q2,2018,Week 18-2018
06-05-2018,20180506,19,Week 19,5,May,2,Q2,2018,Week 19-2018
07-05-2018,20180507,19,Week 19,5,May,2,Q2,2018,Week 19-2018
08-05-2018,20180508,19,Week 19,5,May,2,Q2,2018,Week 19-2018
09-05-2018,20180509,19,Week 19,5,May,2,Q2,2018,Week 19-2018
10-05-2018,20180510,19,Week 19,5,May,2,Q2,2018,Week 19-2018
11-05-2018,20180511,19,Week 19,5,May,2,Q2,2018,Week 19-2018
12-05-2018,20180512,19,Week 19,5,May,2,Q2,2018,Week 19-2018
13-05-2018,20180513,20,Week 20,5,May,2,Q2,2018,Week 20-2018
14-05-2018,20180514,20,Week 20,5,May,2,Q2,2018,Week 20-2018
15-05-2018,20180515,20,Week 20,5,May,2,Q2,2018,Week 20-2018
16-05-2018,20180516,20,Week 20,5,May,2,Q2,2018,Week 20-2018
17-05-2018,20180517,20,Week 20,5,May,2,Q2,2018,Week 20-2018
18-05-2018,20180518,20,Week 20,5,May,2,Q2,2018,Week 20-2018
19-05-2018,20180519,20,Week 20,5,May,2,Q2,2018,Week 20-2018
20-05-2018,20180520,21,Week 21,5,May,2,Q2,2018,Week 21-2018
21-05-2018,20180521,21,Week 21,5,May,2,Q2,2018,Week 21-2018
22-05-2018,20180522,21,Week 21,5,May,2,Q2,2018,Week 21-2018
23-05-2018,20180523,21,Week 21,5,May,2,Q2,2018,Week 21-2018
24-05-2018,20180524,21,Week 21,5,May,2,Q2,2018,Week 21-2018
25-05-2018,20180525,21,Week 21,5,May,2,Q2,2018,Week 21-2018
26-05-2018,20180526,21,Week 21,5,May,2,Q2,2018,Week 21-2018
27-05-2018,20180527,22,Week 22,5,May,2,Q2,2018,Week 22-2018
28-05-2018,20180528,22,Week 22,5,May,2,Q2,2018,Week 22-2018
29-05-2018,20180529,22,Week 22,5,May,2,Q2,2018,Week 22-2018
30-05-2018,20180530,22,Week 22,5,May,2,Q2,2018,Week 22-2018
31-05-2018,20180531,22,Week 22,5,May,2,Q2,2018,Week 22-2018
01-06-2018,20180601,22,Week 22,6,June,2,Q2,2018,Week 22-2018
02-06-2018,20180602,22,Week 22,6,June,2,Q2,2018,Week 22-2018
03-06-2018,20180603,23,Week 23,6,June,2,Q2,2018,Week 23-2018
04-06-2018,20180604,23,Week 23,6,June,2,Q2,2018,Week 23-2018
05-06-2018,20180605,23,Week 23,6,June,2,Q2,2018,Week 23-2018
06-06-2018,20180606,23,Week 23,6,June,2,Q2,2018,Week 23-2018
07-06-2018,20180607,23,Week 23,6,June,2,Q2,2018,Week 23-2018
08-06-2018,20180608,23,Week 23,6,June,2,Q2,2018,Week 23-2018
09-06-2018,20180609,23,Week 23,6,June,2,Q2,2018,Week 23-2018
10-06-2018,20180610,24,Week 24,6,June,2,Q2,2018,Week 24-2018
11-06-2018,20180611,24,Week 24,6,June,2,Q2,2018,Week 24-2018
12-06-2018,20180612,24,Week 24,6,June,2,Q2,2018,Week 24-2018
13-06-2018,20180613,24,Week 24,6,June,2,Q2,2018,Week 24-2018
14-06-2018,20180614,24,Week 24,6,June,2,Q2,2018,Week 24-2018
15-06-2018,20180615,24,Week 24,6,June,2,Q2,2018,Week 24-2018
16-06-2018,20180616,24,Week 24,6,June,2,Q2,2018,Week 24-2018
17-06-2018,20180617,25,Week 25,6,June,2,Q2,2018,Week 25-2018
18-06-2018,20180618,25,Week 25,6,June,2,Q2,2018,Week 25-2018
19-06-2018,20180619,25,Week 25,6,June,2,Q2,2018,Week 25-2018
20-06-2018,20180620,25,Week 25,6,June,2,Q2,2018,Week 25-2018
21-06-2018,20180621,25,Week 25,6,June,2,Q2,2018,Week 25-2018
22-06-2018,20180622,25,Week 25,6,June,2,Q2,2018,Week 25-2018
23-06-2018,20180623,25,Week 25,6,June,2,Q2,2018,Week 25-2018
24-06-2018,20180624,26,Week 26,6,June,2,Q2,2018,Week 26-2018
25-06-2018,20180625,26,Week 26,6,June,2,Q2,2018,Week 26-2018
26-06-2018,20180626,26,Week 26,6,June,2,Q2,2018,Week 26-2018
27-06-2018,20180627,26,Week 26,6,June,2,Q2,2018,Week 26-2018
28-06-2018,20180628,26,Week 26,6,June,2,Q2,2018,Week 26-2018
29-06-2018,20180629,26,Week 26,6,June,2,Q2,2018,Week 26-2018
30-06-2018,20180630,26,Week 26,6,June,2,Q2,2018,Week 26-2018
01-07-2018,20180701,27,Week 27,7,July,3,Q3,2018,Week 27-2018
02-07-2018,20180702,27,Week 27,7,July,3,Q3,2018,Week 27-2018
03-07-2018,20180703,27,Week 27,7,July,3,Q3,2018,Week 27-2018
04-07-2018,20180704,27,Week 27,7,July,3,Q3,2018,Week 27-2018
05-07-2018,20180705,27,Week 27,7,July,3,Q3,2018,Week 27-2018
06-07-2018,20180706,27,Week 27,7,July,3,Q3,2018,Week 27-2018
07-07-2018,20180707,27,Week 27,7,July,3,Q3,2018,Week 27-2018
08-07-2018,20180708,28,Week 28,7,July,3,Q3,2018,Week 28-2018
09-07-2018,20180709,28,Week 28,7,July,3,Q3,2018,Week 28-2018
10-07-2018,20180710,28,Week 28,7,July,3,Q3,2018,Week 28-2018
11-07-2018,20180711,28,Week 28,7,July,3,Q3,2018,Week 28-2018
12-07-2018,20180712,28,Week 28,7,July,3,Q3,2018,Week 28-2018
13-07-2018,20180713,28,Week 28,7,July,3,Q3,2018,Week 28-2018
14-07-2018,20180714,28,Week 28,7,July,3,Q3,2018,Week 28-2018
15-07-2018,20180715,29,Week 29,7,July,3,Q3,2018,Week 29-2018
16-07-2018,20180716,29,Week 29,7,July,3,Q3,2018,Week 29-2018
17-07-2018,20180717,29,Week 29,7,July,3,Q3,2018,Week 29-2018
18-07-2018,20180718,29,Week 29,7,July,3,Q3,2018,Week 29-2018
19-07-2018,20180719,29,Week 29,7,July,3,Q3,2018,Week 29-2018
20-07-2018,20180720,29,Week 29,7,July,3,Q3,2018,Week 29-2018
21-07-2018,20180721,29,Week 29,7,July,3,Q3,2018,Week 29-2018
22-07-2018,20180722,30,Week 30,7,July,3,Q3,2018,Week 30-2018
23-07-2018,20180723,30,Week 30,7,July,3,Q3,2018,Week 30-2018
24-07-2018,20180724,30,Week 30,7,July,3,Q3,2018,Week 30-2018
25-07-2018,20180725,30,Week 30,7,July,3,Q3,2018,Week 30-2018
26-07-2018,20180726,30,Week 30,7,July,3,Q3,2018,Week 30-2018
27-07-2018,20180727,30,Week 30,7,July,3,Q3,2018,Week 30-2018
28-07-2018,20180728,30,Week 30,7,July,3,Q3,2018,Week 30-2018
29-07-2018,20180729,31,Week 31,7,July,3,Q3,2018,Week 31-2018
30-07-2018,20180730,31,Week 31,7,July,3,Q3,2018,Week 31-2018
31-07-2018,20180731,31,Week 31,7,July,3,Q3,2018,Week 31-2018
01-08-2018,20180801,31,Week 31,8,August,3,Q3,2018,Week 31-2018
02-08-2018,20180802,31,Week 31,8,August,3,Q3,2018,Week 31-2018
03-08-2018,20180803,31,Week 31,8,August,3,Q3,2018,Week 31-2018
04-08-2018,20180804,31,Week 31,8,August,3,Q3,2018,Week 31-2018
05-08-2018,20180805,32,Week 32,8,August,3,Q3,2018,Week 32-2018
06-08-2018,20180806,32,Week 32,8,August,3,Q3,2018,Week 32-2018
07-08-2018,20180807,32,Week 32,8,August,3,Q3,2018,Week 32-2018
08-08-2018,20180808,32,Week 32,8,August,3,Q3,2018,Week 32-2018
09-08-2018,20180809,32,Week 32,8,August,3,Q3,2018,Week 32-2018
10-08-2018,20180810,32,Week 32,8,August,3,Q3,2018,Week 32-2018
11-08-2018,20180811,32,Week 32,8,August,3,Q3,2018,Week 32-2018
12-08-2018,20180812,33,Week 33,8,August,3,Q3,2018,Week 33-2018
13-08-2018,20180813,33,Week 33,8,August,3,Q3,2018,Week 33-2018
14-08-2018,20180814,33,Week 33,8,August,3,Q3,2018,Week 33-2018
15-08-2018,20180815,33,Week 33,8,August,3,Q3,2018,Week 33-2018
16-08-2018,20180816,33,Week 33,8,August,3,Q3,2018,Week 33-2018
17-08-2018,20180817,33,Week 33,8,August,3,Q3,2018,Week 33-2018
18-08-2018,20180818,33,Week 33,8,August,3,Q3,2018,Week 33-2018
19-08-2018,20180819,34,Week 34,8,August,3,Q3,2018,Week 34-2018
20-08-2018,20180820,34,Week 34,8,August,3,Q3,2018,Week 34-2018
21-08-2018,20180821,34,Week 34,8,August,3,Q3,2018,Week 34-2018
22-08-2018,20180822,34,Week 34,8,August,3,Q3,2018,Week 34-2018
23-08-2018,20180823,34,Week 34,8,August,3,Q3,2018,Week 34-2018
24-08-2018,20180824,34,Week 34,8,August,3,Q3,2018,Week 34-2018
25-08-2018,20180825,34,Week 34,8,August,3,Q3,2018,Week 34-2018
26-08-2018,20180826,35,Week 35,8,August,3,Q3,2018,Week 35-2018
27-08-2018,20180827,35,Week 35,8,August,3,Q3,2018,Week 35-2018
28-08-2018,20180828,35,Week 35,8,August,3,Q3,2018,Week 35-2018
29-08-2018,20180829,35,Week 35,8,August,3,Q3,2018,Week 35-2018
30-08-2018,20180830,35,Week 35,8,August,3,Q3,2018,Week 35-2018
31-08-2018,20180831,35,Week 35,8,August,3,Q3,2018,Week 35-2018
01-09-2018,20180901,35,Week 35,9,September,3,Q3,2018,Week 35-2018
02-09-2018,20180902,36,Week 36,9,September,3,Q3,2018,Week 36-2018
03-09-2018,20180903,36,Week 36,9,September,3,Q3,2018,Week 36-2018
04-09-2018,20180904,36,Week 36,9,September,3,Q3,2018,Week 36-2018
05-09-2018,20180905,36,Week 36,9,September,3,Q3,2018,Week 36-2018
06-09-2018,20180906,36,Week 36,9,September,3,Q3,2018,Week 36-2018
07-09-2018,20180907,36,Week 36,9,September,3,Q3,2018,Week 36-2018
08-09-2018,20180908,36,Week 36,9,September,3,Q3,2018,Week 36-2018
09-09-2018,20180909,37,Week 37,9,September,3,Q3,2018,Week 37-2018
10-09-2018,20180910,37,Week 37,9,September,3,Q3,2018,Week 37-2018
11-09-2018,20180911,37,Week 37,9,September,3,Q3,2018,Week 37-2018
12-09-2018,20180912,37,Week 37,9,September,3,Q3,2018,Week 37-2018
13-09-2018,20180913,37,Week 37,9,September,3,Q3,2018,Week 37-2018
14-09-2018,20180914,37,Week 37,9,September,3,Q3,2018,Week 37-2018
15-09-2018,20180915,37,Week 37,9,September,3,Q3,2018,Week 37-2018
16-09-2018,20180916,38,Week 38,9,September,3,Q3,2018,Week 38-2018
17-09-2018,20180917,38,Week 38,9,September,3,Q3,2018,Week 38-2018
18-09-2018,20180918,38,Week 38,9,September,3,Q3,2018,Week 38-2018
19-09-2018,20180919,38,Week 38,9,September,3,Q3,2018,Week 38-2018
20-09-2018,20180920,38,Week 38,9,September,3,Q3,2018,Week 38-2018
21-09-2018,20180921,38,Week 38,9,September,3,Q3,2018,Week 38-2018
22-09-2018,20180922,38,Week 38,9,September,3,Q3,2018,Week 38-2018
23-09-2018,20180923,39,Week 39,9,September,3,Q3,2018,Week 39-2018
24-09-2018,20180924,39,Week 39,9,September,3,Q3,2018,Week 39-2018
25-09-2018,20180925,39,Week 39,9,September,3,Q3,2018,Week 39-2018
26-09-2018,20180926,39,Week 39,9,September,3,Q3,2018,Week 39-2018
27-09-2018,20180927,39,Week 39,9,September,3,Q3,2018,Week 39-2018
28-09-2018,20180928,39,Week 39,9,September,3,Q3,2018,Week 39-2018
29-09-2018,20180929,39,Week 39,9,September,3,Q3,2018,Week 39-2018
30-09-2018,20180930,40,Week 40,9,September,3,Q3,2018,Week 40-2018
01-10-2018,20181001,40,Week 40,10,October,4,Q4,2018,Week 40-2018
02-10-2018,20181002,40,Week 40,10,October,4,Q4,2018,Week 40-2018
03-10-2018,20181003,40,Week 40,10,October,4,Q4,2018,Week 40-2018
04-10-2018,20181004,40,Week 40,10,October,4,Q4,2018,Week 40-2018
05-10-2018,20181005,40,Week 40,10,October,4,Q4,2018,Week 40-2018
06-10-2018,20181006,40,Week 40,10,October,4,Q4,2018,Week 40-2018
07-10-2018,20181007,41,Week 41,10,October,4,Q4,2018,Week 41-2018
08-10-2018,20181008,41,Week 41,10,October,4,Q4,2018,Week 41-2018
09-10-2018,20181009,41,Week 41,10,October,4,Q4,2018,Week 41-2018
10-10-2018,20181010,41,Week 41,10,October,4,Q4,2018,Week 41-2018
11-10-2018,20181011,41,Week 41,10,October,4,Q4,2018,Week 41-2018
12-10-2018,20181012,41,Week 41,10,October,4,Q4,2018,Week 41-2018
13-10-2018,20181013,41,Week 41,10,October,4,Q4,2018,Week 41-2018
14-10-2018,20181014,42,Week 42,10,October,4,Q4,2018,Week 42-2018
15-10-2018,20181015,42,Week 42,10,October,4,Q4,2018,Week 42-2018
16-10-2018,20181016,42,Week 42,10,October,4,Q4,2018,Week 42-2018
17-10-2018,20181017,42,Week 42,10,October,4,Q4,2018,Week 42-2018
18-10-2018,20181018,42,Week 42,10,October,4,Q4,2018,Week 42-2018
19-10-2018,20181019,42,Week 42,10,October,4,Q4,2018,Week 42-2018
20-10-2018,20181020,42,Week 42,10,October,4,Q4,2018,Week 42-2018
21-10-2018,20181021,43,Week 43,10,October,4,Q4,2018,Week 43-2018
22-10-2018,20181022,43,Week 43,10,October,4,Q4,2018,Week 43-2018
23-10-2018,20181023,43,Week 43,10,October,4,Q4,2018,Week 43-2018
24-10-2018,20181024,43,Week 43,10,October,4,Q4,2018,Week 43-2018
25-10-2018,20181025,43,Week 43,10,October,4,Q4,2018,Week 43-2018
26-10-2018,20181026,43,Week 43,10,October,4,Q4,2018,Week 43-2018
27-10-2018,20181027,43,Week 43,10,October,4,Q4,2018,Week 43-2018
28-10-2018,20181028,44,Week 44,10,October,4,Q4,2018,Week 44-2018
29-10-2018,20181029,44,Week 44,10,October,4,Q4,2018,Week 44-2018
30-10-2018,20181030,44,Week 44,10,October,4,Q4,2018,Week 44-2018
31-10-2018,20181031,44,Week 44,10,October,4,Q4,2018,Week 44-2018
01-11-2018,20181101,44,Week 44,11,November,4,Q4,2018,Week 44-2018
02-11-2018,20181102,44,Week 44,11,November,4,Q4,2018,Week 44-2018
03-11-2018,20181103,44,Week 44,11,November,4,Q4,2018,Week 44-2018
04-11-2018,20181104,45,Week 45,11,November,4,Q4,2018,Week 45-2018
05-11-2018,20181105,45,Week 45,11,November,4,Q4,2018,Week 45-2018
06-11-2018,20181106,45,Week 45,11,November,4,Q4,2018,Week 45-2018
07-11-2018,20181107,45,Week 45,11,November,4,Q4,2018,Week 45-2018
08-11-2018,20181108,45,Week 45,11,November,4,Q4,2018,Week 45-2018
09-11-2018,20181109,45,Week 45,11,November,4,Q4,2018,Week 45-2018
10-11-2018,20181110,45,Week 45,11,November,4,Q4,2018,Week 45-2018
11-11-2018,20181111,46,Week 46,11,November,4,Q4,2018,Week 46-2018
12-11-2018,20181112,46,Week 46,11,November,4,Q4,2018,Week 46-2018
13-11-2018,20181113,46,Week 46,11,November,4,Q4,2018,Week 46-2018
14-11-2018,20181114,46,Week 46,11,November,4,Q4,2018,Week 46-2018
15-11-2018,20181115,46,Week 46,11,November,4,Q4,2018,Week 46-2018
16-11-2018,20181116,46,Week 46,11,November,4,Q4,2018,Week 46-2018
17-11-2018,20181117,46,Week 46,11,November,4,Q4,2018,Week 46-2018
18-11-2018,20181118,47,Week 47,11,November,4,Q4,2018,Week 47-2018
19-11-2018,20181119,47,Week 47,11,November,4,Q4,2018,Week 47-2018
20-11-2018,20181120,47,Week 47,11,November,4,Q4,2018,Week 47-2018
21-11-2018,20181121,47,Week 47,11,November,4,Q4,2018,Week 47-2018
22-11-2018,20181122,47,Week 47,11,November,4,Q4,2018,Week 47-2018
23-11-2018,20181123,47,Week 47,11,November,4,Q4,2018,Week 47-2018
24-11-2018,20181124,47,Week 47,11,November,4,Q4,2018,Week 47-2018
25-11-2018,20181125,48,Week 48,11,November,4,Q4,2018,Week 48-2018
26-11-2018,20181126,48,Week 48,11,November,4,Q4,2018,Week 48-2018
27-11-2018,20181127,48,Week 48,11,November,4,Q4,2018,Week 48-2018
28-11-2018,20181128,48,Week 48,11,November,4,Q4,2018,Week 48-2018
29-11-2018,20181129,48,Week 48,11,November,4,Q4,2018,Week 48-2018
30-11-2018,20181130,48,Week 48,11,November,4,Q4,2018,Week 48-2018
01-12-2018,20181201,48,Week 48,12,December,4,Q4,2018,Week 48-2018
02-12-2018,20181202,49,Week 49,12,December,4,Q4,2018,Week 49-2018
03-12-2018,20181203,49,Week 49,12,December,4,Q4,2018,Week 49-2018
04-12-2018,20181204,49,Week 49,12,December,4,Q4,2018,Week 49-2018
05-12-2018,20181205,49,Week 49,12,December,4,Q4,2018,Week 49-2018
06-12-2018,20181206,49,Week 49,12,December,4,Q4,2018,Week 49-2018
07-12-2018,20181207,49,Week 49,12,December,4,Q4,2018,Week 49-2018
08-12-2018,20181208,49,Week 49,12,December,4,Q4,2018,Week 49-2018
09-12-2018,20181209,50,Week 50,12,December,4,Q4,2018,Week 50-2018
10-12-2018,20181210,50,Week 50,12,December,4,Q4,2018,Week 50-2018
11-12-2018,20181211,50,Week 50,12,December,4,Q4,2018,Week 50-2018
12-12-2018,20181212,50,Week 50,12,December,4,Q4,2018,Week 50-2018
13-12-2018,20181213,50,Week 50,12,December,4,Q4,2018,Week 50-2018
14-12-2018,20181214,50,Week 50,12,December,4,Q4,2018,Week 50-2018
15-12-2018,20181215,50,Week 50,12,December,4,Q4,2018,Week 50-2018
16-12-2018,20181216,51,Week 51,12,December,4,Q4,2018,Week 51-2018
17-12-2018,20181217,51,Week 51,12,December,4,Q4,2018,Week 51-2018
18-12-2018,20181218,51,Week 51,12,December,4,Q4,2018,Week 51-2018
19-12-2018,20181219,51,Week 51,12,December,4,Q4,2018,Week 51-2018
20-12-2018,20181220,51,Week 51,12,December,4,Q4,2018,Week 51-2018
21-12-2018,20181221,51,Week 51,12,December,4,Q4,2018,Week 51-2018
22-12-2018,20181222,51,Week 51,12,December,4,Q4,2018,Week 51-2018
23-12-2018,20181223,52,Week 52,12,December,4,Q4,2018,Week 52-2018
24-12-2018,20181224,52,Week 52,12,December,4,Q4,2018,Week 52-2018
25-12-2018,20181225,52,Week 52,12,December,4,Q4,2018,Week 52-2018
26-12-2018,20181226,52,Week 52,12,December,4,Q4,2018,Week 52-2018
27-12-2018,20181227,52,Week 52,12,December,4,Q4,2018,Week 52-2018
28-12-2018,20181228,52,Week 52,12,December,4,Q4,2018,Week 52-2018
29-12-2018,20181229,52,Week 52,12,December,4,Q4,2018,Week 52-2018
30-12-2018,20181230,53,Week 53,12,December,4,Q4,2018,Week 53-2018
31-12-2018,20181231,53,Week 53,12,December,4,Q4,2018,Week 53-2018
01-01-2019,20190101,1,Week 1,1,January,1,Q1,2019,Week 1-2019
02-01-2019,20190102,1,Week 1,1,January,1,Q1,2019,Week 1-2019
03-01-2019,20190103,1,Week 1,1,January,1,Q1,2019,Week 1-2019
04-01-2019,20190104,1,Week 1,1,January,1,Q1,2019,Week 1-2019
05-01-2019,20190105,1,Week 1,1,January,1,Q1,2019,Week 1-2019
06-01-2019,20190106,2,Week 2,1,January,1,Q1,2019,Week 2-2019
07-01-2019,20190107,2,Week 2,1,January,1,Q1,2019,Week 2-2019
08-01-2019,20190108,2,Week 2,1,January,1,Q1,2019,Week 2-2019
09-01-2019,20190109,2,Week 2,1,January,1,Q1,2019,Week 2-2019
10-01-2019,20190110,2,Week 2,1,January,1,Q1,2019,Week 2-2019
11-01-2019,20190111,2,Week 2,1,January,1,Q1,2019,Week 2-2019
12-01-2019,20190112,2,Week 2,1,January,1,Q1,2019,Week 2-2019
13-01-2019,20190113,3,Week 3,1,January,1,Q1,2019,Week 3-2019
14-01-2019,20190114,3,Week 3,1,January,1,Q1,2019,Week 3-2019
15-01-2019,20190115,3,Week 3,1,January,1,Q1,2019,Week 3-2019
16-01-2019,20190116,3,Week 3,1,January,1,Q1,2019,Week 3-2019
17-01-2019,20190117,3,Week 3,1,January,1,Q1,2019,Week 3-2019
18-01-2019,20190118,3,Week 3,1,January,1,Q1,2019,Week 3-2019
19-01-2019,20190119,3,Week 3,1,January,1,Q1,2019,Week 3-2019
20-01-2019,20190120,4,Week 4,1,January,1,Q1,2019,Week 4-2019
21-01-2019,20190121,4,Week 4,1,January,1,Q1,2019,Week 4-2019
22-01-2019,20190122,4,Week 4,1,January,1,Q1,2019,Week 4-2019
23-01-2019,20190123,4,Week 4,1,January,1,Q1,2019,Week 4-2019
24-01-2019,20190124,4,Week 4,1,January,1,Q1,2019,Week 4-2019
25-01-2019,20190125,4,Week 4,1,January,1,Q1,2019,Week 4-2019
26-01-2019,20190126,4,Week 4,1,January,1,Q1,2019,Week 4-2019
27-01-2019,20190127,5,Week 5,1,January,1,Q1,2019,Week 5-2019
28-01-2019,20190128,5,Week 5,1,January,1,Q1,2019,Week 5-2019
29-01-2019,20190129,5,Week 5,1,January,1,Q1,2019,Week 5-2019
30-01-2019,20190130,5,Week 5,1,January,1,Q1,2019,Week 5-2019
31-01-2019,20190131,5,Week 5,1,January,1,Q1,2019,Week 5-2019
01-02-2019,20190201,5,Week 5,2,February,1,Q1,2019,Week 5-2019
02-02-2019,20190202,5,Week 5,2,February,1,Q1,2019,Week 5-2019
03-02-2019,20190203,6,Week 6,2,February,1,Q1,2019,Week 6-2019
04-02-2019,20190204,6,Week 6,2,February,1,Q1,2019,Week 6-2019
05-02-2019,20190205,6,Week 6,2,February,1,Q1,2019,Week 6-2019
06-02-2019,20190206,6,Week 6,2,February,1,Q1,2019,Week 6-2019
07-02-2019,20190207,6,Week 6,2,February,1,Q1,2019,Week 6-2019
08-02-2019,20190208,6,Week 6,2,February,1,Q1,2019,Week 6-2019
09-02-2019,20190209,6,Week 6,2,February,1,Q1,2019,Week 6-2019
10-02-2019,20190210,7,Week 7,2,February,1,Q1,2019,Week 7-2019
11-02-2019,20190211,7,Week 7,2,February,1,Q1,2019,Week 7-2019
12-02-2019,20190212,7,Week 7,2,February,1,Q1,2019,Week 7-2019
13-02-2019,20190213,7,Week 7,2,February,1,Q1,2019,Week 7-2019
14-02-2019,20190214,7,Week 7,2,February,1,Q1,2019,Week 7-2019
15-02-2019,20190215,7,Week 7,2,February,1,Q1,2019,Week 7-2019
16-02-2019,20190216,7,Week 7,2,February,1,Q1,2019,Week 7-2019
17-02-2019,20190217,8,Week 8,2,February,1,Q1,2019,Week 8-2019
18-02-2019,20190218,8,Week 8,2,February,1,Q1,2019,Week 8-2019
19-02-2019,20190219,8,Week 8,2,February,1,Q1,2019,Week 8-2019
20-02-2019,20190220,8,Week 8,2,February,1,Q1,2019,Week 8-2019
21-02-2019,20190221,8,Week 8,2,February,1,Q1,2019,Week 8-2019
